gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4162189837	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172458553	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		AU		Victoria	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.741471	144.918649	61.0						2023-07-12T13:02:00	12	7	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	172458553		deidreh	2023-07-12T04:36:35	CC_BY_NC_4_0	deidreh	deidreh			2023-07-27T14:33:46.337Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4148525788	54facf62-bf0c-43e7-9972-4fdc407fa6c5	2885ec05-f779-4dd5-ae5d-e9fb0f7d0e9b	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa Fisher & La Salle, 2004		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.19255	5.61277	4968.0						2017-02-19T00:00:00	19	2	2017	1380757	1380757	HUMAN_OBSERVATION							CC_BY_4_0		H. Dumas			2023-07-12T13:48:43.161Z		CONTINENT_DERIVED_FROM_COORDINATES
4148508832	54facf62-bf0c-43e7-9972-4fdc407fa6c5	f9ad73f3-0367-473c-9506-7939a44cf479	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa Fisher & La Salle, 2004		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.67121	7.20069							2017-11-22T00:00:00	22	11	2017	1380757	1380757	HUMAN_OBSERVATION							CC_BY_4_0		Pierre Gros			2023-07-12T13:48:54.601Z		FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
4148452162	54facf62-bf0c-43e7-9972-4fdc407fa6c5	9bb1360b-f81f-48bf-8cfc-0653e6f99c70	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa Fisher & La Salle, 2004		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.19255	5.61277	4968.0						2017-02-19T00:00:00	19	2	2017	1380757	1380757	HUMAN_OBSERVATION							CC_BY_4_0		H. Dumas			2023-07-12T13:49:04.979Z		CONTINENT_DERIVED_FROM_COORDINATES
4146270829	73873fcc-2bea-49a0-b38e-96797faf74c0	43802	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.593751	8.167206							2022-05-21T00:00:00	21	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:17.130Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146270826	73873fcc-2bea-49a0-b38e-96797faf74c0	43806	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.593768	8.166887							2022-05-21T00:00:00	21	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:17.129Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146270221	73873fcc-2bea-49a0-b38e-96797faf74c0	43722	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.594124	8.166778							2022-05-21T00:00:00	21	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:17Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269820	73873fcc-2bea-49a0-b38e-96797faf74c0	43741	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.594321	8.166572							2022-05-21T00:00:00	21	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.846Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269768	73873fcc-2bea-49a0-b38e-96797faf74c0	43771	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.593983	8.167709							2022-05-21T00:00:00	21	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.837Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269588	73873fcc-2bea-49a0-b38e-96797faf74c0	44030	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.821021	8.519154							2022-05-20T00:00:00	20	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.804Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269551	73873fcc-2bea-49a0-b38e-96797faf74c0	44047	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.816728	8.488633							2022-05-20T00:00:00	20	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.798Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269542	73873fcc-2bea-49a0-b38e-96797faf74c0	44050	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.81535	8.484535							2022-05-20T00:00:00	20	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.795Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269539	73873fcc-2bea-49a0-b38e-96797faf74c0	44051	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.815339	8.484532							2022-05-20T00:00:00	20	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.795Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146269531	73873fcc-2bea-49a0-b38e-96797faf74c0	44056	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.816359	8.488337							2022-05-20T00:00:00	20	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.772Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4146268317	73873fcc-2bea-49a0-b38e-96797faf74c0	44420	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT	Sardinia		PRESENT		1cd669d0-80ea-11de-a9d0-f1765f95f18b	40.622444	8.314361							2022-05-22T00:00:00	22	5	2022	1380757	1380757	HUMAN_OBSERVATION	INBO						CC0_1_0	INBO	AlienCSI bioblitz		Introduced	2023-07-07T13:22:16.408Z		COORDINATE_ROUNDED;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
4138031433	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/64324507	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		PT		Faro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.039717	-7.985927							2020-11-01T13:11:00	1	11	2020	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	64324507		anneliseras	2021-10-24T21:40:10	CC_BY_NC_4_0	Joao Tiago Tavares	Joao Tiago Tavares			2023-07-27T14:06:14.186Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127270076	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127288151	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.050031	18.422932	10.0						2022-07-12T16:21:00	12	7	2022	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	127288151		Riaan Stals	2022-07-24T17:51:32	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:29:18.857Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127216504	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/36387946	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.057293	18.430266	20.0						2019-12-03T16:58:00	3	12	2019	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	36387946		Jeremy Gilmore	2019-12-21T19:00:08	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:03:53.098Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126829210	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148500552	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.060855	18.426518	5.0						2019-08-22T10:54:00	22	8	2019	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	148500552		Tony Rebelo	2023-02-11T06:59:55	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:32:31.801Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126822600	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27347833	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.060904	18.425212	20.0						2019-06-19T12:20:00	19	6	2019	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	27347833		Riaan Stals	2019-06-22T14:33:30	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:03:19.998Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126817590	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/76280677	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.053188	18.430829	10.0						2021-05-01T10:54:00	1	5	2021	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	76280677		Jeremy Gilmore	2021-05-06T17:36:37	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:24:31.926Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126777499	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27234647	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.054365	18.435452	20.0						2019-06-18T10:42:00	18	6	2019	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	27234647		Riaan Stals	2019-06-22T14:33:40	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:18:04.795Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126763585	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28897524	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.052234	18.426189	10.0						2019-07-08T13:08:14	8	7	2019	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	28897524		Tony Rebelo	2019-07-15T23:01:46	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:03:22.487Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126735126	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127288141	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.050054	18.423211	10.0						2022-07-12T15:51:00	12	7	2022	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	127288141		Riaan Stals	2022-07-24T17:51:25	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:31:39.787Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126693933	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/76317902	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		ZA		Western Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.051761	18.428791	10.0						2021-05-01T12:44:00	1	5	2021	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	76317902		Jeremy Gilmore	2021-05-06T19:47:03	CC_BY_NC_4_0	Tony Rebelo	Tony Rebelo			2023-07-27T14:07:37.351Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4112103754	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/159020431	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.045036	-117.162231							2023-04-30T18:47:00	30	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	159020431		Michele Jones	2023-05-02T02:38:39	CC_BY_4_0	Michele Jones	Michele Jones			2023-07-27T14:14:08.442Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4112080587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/157857549	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.273906	-118.614864	28.0						2023-04-28T18:16:00	28	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	157857549		dlbowls	2023-04-30T00:02:11	CC_BY_NC_4_0	dlbowls	dlbowls			2023-07-27T14:32:17.616Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111628565	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/157427556	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.084153	-117.166269	4.0						2023-04-28T09:24:00	28	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	157427556		Michele Jones	2023-04-29T03:30:23	CC_BY_4_0	Michele Jones	Michele Jones			2023-07-27T14:13:42.994Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102932416	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/158993774	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.980687	-117.270692	4.0						2023-05-01T15:26:32	1	5	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	158993774		David Rankin	2023-05-02T01:41:52	CC_BY_NC_4_0	David Rankin	David Rankin			2023-07-27T14:13:54.732Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096799905	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155692981	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.74622	-121.805887	7.0						2023-04-19T12:53:43	19	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	155692981		Stephen Clifford	2023-04-20T02:08:02	CC_BY_NC_4_0	Stephen Clifford	Stephen Clifford			2023-07-27T14:32:07.853Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096411904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155693005	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.74628	-121.805938	4.0						2023-04-19T12:54:17	19	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	155693005		Stephen Clifford	2023-04-20T02:08:19	CC_BY_NC_4_0	Stephen Clifford	Stephen Clifford			2023-07-27T14:33:10.486Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091952307	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155086915	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.274374	-118.614815	36.0						2023-04-15T08:38:00	15	4	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	155086915		dlbowls	2023-04-16T02:15:26	CC_BY_NC_4_0	dlbowls	dlbowls			2023-07-27T14:14:35.272Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4069632387	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP143977	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		TR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													1380757	1380757	PRESERVED_SPECIMEN			Li_TK_1				CC_BY_4_0					2023-07-22T12:17:33.354Z		
4050530989	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	b978af44-da18-4ac1-b7bd-2ee0575d3776	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa Fisher & La Salle, 2004		RE			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	-21.13317	55.53241	32290.0										1380757	1380757	HUMAN_OBSERVATION							CC_BY_4_0					2023-03-08T14:36:41.671Z		COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
4046289622	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148353430	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.323472	-121.838013	36.0						2023-02-08T13:29:56	8	2	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	148353430		Leslie Flint	2023-02-09T01:11:21	CC_BY_NC_4_0	Leslie Flint	Leslie Flint			2023-07-27T14:13:59.745Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4046242601	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148353292	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.323688	-121.83812	4.0						2023-02-08T13:30:30	8	2	2023	1380757	1380757	HUMAN_OBSERVATION	iNaturalist	Observations	148353292		Leslie Flint	2023-02-09T01:07:59	CC_BY_NC_4_0	Leslie Flint	Leslie Flint			2023-07-27T14:13:08.503Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4041976355	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP233975	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		SPECIES	Leptocybe invasa Fisher & La Salle, 2004	Leptocybe invasa		IT			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													1380757	1380757	PRESERVED_SPECIMEN			Li_IT_4				CC_BY_4_0					2023-07-22T12:17:33.387Z		CONTINENT_DERIVED_FROM_COUNTRY
4039106960	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF38413-22	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		UNRANKED	BOLD:ACV6261	BOLD:ACV6261					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													10520201	1380757	MATERIAL_SAMPLE							CC_BY_4_0					2023-07-12T02:16:08.804Z		
4039106959	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF38350-22	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		UNRANKED	BOLD:ACB7374	BOLD:ACB7374					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													10408025	1380757	MATERIAL_SAMPLE							CC_BY_4_0					2023-07-12T02:15:15.185Z		
4039106958	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF38336-22	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		UNRANKED	BOLD:ACB7374	BOLD:ACB7374					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													10408025	1380757	MATERIAL_SAMPLE							CC_BY_4_0					2023-07-12T02:16:08.630Z		
4039106957	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF38273-22	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		UNRANKED	BOLD:ACB7374	BOLD:ACB7374					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													10408025	1380757	MATERIAL_SAMPLE							CC_BY_4_0					2023-07-12T02:15:14.910Z		
4039106956	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBMNF38259-22	Animalia	Arthropoda	Insecta	Hymenoptera	Eulophidae	Leptocybe	Leptocybe invasa		UNRANKED	BOLD:ACB7374	BOLD:ACB7374					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													10408025	1380757	MATERIAL_SAMPLE							CC_BY_4_0					2023-07-12T02:16:07.295Z		
